EmpID,PMS,Process Name,Sub Process Name,Date,Target,Achieved
RMCB 1587,Iclaim,SB,Charge Entry,6/1/2026,120,20
RMCB 1587,Iclaim,SB,Charge Entry,6/2/2026,120,55
RMCB 1587,Iclaim,SB,Charge Entry,6/3/2026,120,59
RMCB 1587,Iclaim,SB,Charge Entry,6/4/2026,120,39
RMCB 1587,Iclaim,SB,Charge Entry,6/5/2026,120,75
RMCB 1587,Iclaim,SB,Charge Entry,6/8/2026,120,56
RMCB 1587,Iclaim,SB,Charge Entry,6/9/2026,120,125
RMCB 1587,Iclaim,SB,Charge Entry,6/10/2026,120,117
RMCB 1587,Iclaim,SB,Charge Entry,6/11/2026,120,60
RMCB 1587,Iclaim,SB,Charge Entry,6/12/2026,120,75
RMCB 1587,Iclaim,SB,Copay Batch,6/1/2026,400,30
RMCB 1587,Iclaim,SB,Copay Batch,6/2/2026,400,15
RMCB 1587,Iclaim,SB,Copay Batch,6/3/2026,400,31
RMCB 1587,Iclaim,SB,Copay Batch,6/4/2026,400,10
RMCB 1587,Iclaim,SB,Copay Batch,6/5/2026,400,40
RMCB 1587,Iclaim,SB,Copay Batch,6/8/2026,400,3
RMCB 1587,Iclaim,SB,Copay Batch,6/9/2026,400,30
RMCB 1587,Iclaim,SB,Copay Batch,6/12/2026,400,10
RMCB 1587,Iclaim,SB,Demo Entry (Including EV),6/1/2026,160,6
RMCB 1587,Iclaim,SB,Pending List,6/3/2026,300,2
RMCB 1587,Iclaim,SB,Pending List,6/4/2026,300,70
RMCB 1587,Iclaim,SB,Pending List,6/5/2026,300,2
RMCB 1587,Iclaim,SB,Pending List,6/12/2026,300,10
RMCB 1587,Iclaim,SB,Rejections,6/10/2026,100,2
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/10/2026,25,16
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/13/2026,25,9
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/14/2026,25,13
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/15/2026,25,8
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/16/2026,25,13
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/17/2026,25,10
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/20/2026,30,15
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/21/2026,30,14
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/22/2026,30,12
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/24/2026,30,12
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/25/2026,30,24
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/27/2026,30,14
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,4/28/2026,30,10
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/1/2026,30,27
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/4/2026,35,15
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/5/2026,35,13
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/20/2026,35,60
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/21/2026,35,27
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/22/2026,35,44
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/26/2026,35,20
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/27/2026,35,30
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/28/2026,35,15
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,5/29/2026,35,23
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,6/1/2026,35,16
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,6/3/2026,35,23
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,6/4/2026,35,19
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,6/5/2026,35,17
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,6/8/2026,35,18
RMCB 1590,Cerner,Denial Management,SCMG Denials & Aging,6/9/2026,35,28
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/10/2026,25,40
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/13/2026,25,28
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/15/2026,25,33
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/16/2026,25,27
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/17/2026,25,5
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/20/2026,30,25
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/21/2026,30,20
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/22/2026,30,18
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/24/2026,30,16
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/25/2026,30,35
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/27/2026,35,25
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/28/2026,35,31
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/29/2026,35,29
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,4/30/2026,35,29
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/1/2026,35,41
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/2/2026,35,20
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/4/2026,35,30
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/5/2026,35,35
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/6/2026,35,28
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/8/2026,35,30
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/11/2026,40,32
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/12/2026,40,25
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/13/2026,40,21
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/14/2026,40,30
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/15/2026,40,25
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/18/2026,40,30
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/19/2026,40,31
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/20/2026,40,46
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/21/2026,40,40
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/22/2026,40,33
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/26/2026,45,23
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/27/2026,45,34
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/28/2026,45,32
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,5/29/2026,45,35
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/2/2026,50,34
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/3/2026,50,35
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/4/2026,50,32
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/5/2026,50,15
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/8/2026,50,30
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/9/2026,50,26
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/10/2026,50,26
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/11/2026,50,40
RMCB 1593,Cerner,Denial Management,SCMG Denials & Aging,6/12/2026,50,38
RMCB 1594,EXPERITY,Denial Management,AGING,5/1/2026,25,8
RMCB 1594,EXPERITY,Denial Management,AGING,5/2/2026,25,4
RMCB 1594,EXPERITY,Denial Management,AGING,5/4/2026,25,13
RMCB 1594,EXPERITY,Denial Management,AGING,5/5/2026,25,7
RMCB 1594,EXPERITY,Denial Management,AGING,5/6/2026,25,1
RMCB 1594,EXPERITY,Denial Management,AGING,5/7/2026,25,14
RMCB 1594,EXPERITY,Denial Management,AGING,5/8/2026,25,6
RMCB 1594,EXPERITY,Denial Management,AGING,5/11/2026,25,18
RMCB 1594,EXPERITY,Denial Management,AGING,5/12/2026,25,25
RMCB 1594,EXPERITY,Denial Management,AGING,5/14/2026,25,32
RMCB 1594,EXPERITY,Denial Management,AGING,5/15/2026,25,30
RMCB 1594,EXPERITY,Denial Management,AGING,5/18/2026,25,29
RMCB 1594,EXPERITY,Denial Management,AGING,5/19/2026,25,28
RMCB 1594,EXPERITY,Denial Management,AGING,5/20/2026,25,20
RMCB 1594,EXPERITY,Denial Management,AGING,5/21/2026,25,25
RMCB 1594,EXPERITY,Denial Management,AGING,5/22/2026,25,35
RMCB 1594,EXPERITY,Denial Management,AGING,5/26/2026,25,44
RMCB 1594,EXPERITY,Denial Management,AGING,5/27/2026,25,36
RMCB 1594,EXPERITY,Denial Management,AGING,5/28/2026,25,30
RMCB 1594,EXPERITY,Denial Management,AGING,5/29/2026,25,21
RMCB 1594,EXPERITY,Denial Management,AGING,5/30/2026,25,4
RMCB 1594,EXPERITY,Denial Management,AGING,6/1/2026,50,20
RMCB 1594,EXPERITY,Denial Management,AGING,6/2/2026,50,30
RMCB 1594,EXPERITY,Denial Management,AGING,6/3/2026,50,15
RMCB 1594,EXPERITY,Denial Management,AGING,6/4/2026,50,25
RMCB 1594,EXPERITY,Denial Management,AGING,6/5/2026,50,15
RMCB 1594,EXPERITY,Denial Management,AGING,6/8/2026,50,25
RMCB 1594,EXPERITY,Denial Management,AGING,6/9/2026,50,18
RMCB 1594,EXPERITY,Denial Management,AGING,6/10/2026,50,26
RMCB 1594,EXPERITY,Denial Management,AGING,6/11/2026,50,29
RMCB 1594,EXPERITY,Denial Management,AGING,6/12/2026,50,25
RMCB 1594,EXPERITY,Denial Management,Denial,5/5/2026,25,12
RMCB 1594,EXPERITY,Denial Management,Denial,5/6/2026,25,9
RMCB 1594,EXPERITY,Denial Management,Denial,5/7/2026,25,5
RMCB 1594,EXPERITY,Denial Management,Denial,5/8/2026,25,20
RMCB 1594,EXPERITY,Denial Management,Denial,5/11/2026,25,2
RMCB 1594,EXPERITY,Denial Management,Denial,5/20/2026,25,5
RMCB 1594,EXPERITY,Denial Management,Denial,6/1/2026,50,8
RMCB 1594,EXPERITY,Denial Management,Denial,6/9/2026,50,5
RMCB 1594,EXPERITY,Denial Management,E-mail,6/4/2026,30,1
RMCB 1594,EXPERITY,Denial Management,UHC TRACKIT,6/5/2026,50,14
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,5/5/2026,20,6
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,5/18/2026,20,6
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,5/27/2026,20,3
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,5/30/2026,20,1
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,6/4/2026,40,1
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,6/10/2026,40,4
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,6/11/2026,40,1
RMCB 1594,EXPERITY,Denial Management,Worker's Comp,6/12/2026,40,3
RMCB 1595,EXPERITY,Payment Posting,EOB Posting,6/1/2026,350,139
RMCB 1595,EXPERITY,Payment Posting,ERA Posting,6/1/2026,800,150
RMCB 1595,EXPERITY,Payment Posting,Payment Reconcilation Clean Up,5/27/2026,300,300
RMCB 1595,EXPERITY,Payment Posting,Payment Reconcilation Clean Up,5/28/2026,300,300
RMCB 1595,EXPERITY,Payment Posting,Payment Reconcilation Clean Up,5/29/2026,300,300
RMCB 1595,EXPERITY,Payment Posting,Payment Reconcilation Clean Up,6/2/2026,300,300
RMCB 1595,EXPERITY,Payment Posting,Payment Reconcilation Clean Up,6/3/2026,300,300
RMCB 1598,ECW,SB,Charge Entry,5/11/2026,150,97
RMCB 1598,ECW,SB,Charge Entry,5/12/2026,150,97
RMCB 1598,ECW,SB,Charge Entry,5/13/2026,150,77
RMCB 1598,ECW,SB,Charge Entry,5/14/2026,150,100
RMCB 1598,ECW,SB,Charge Entry,5/15/2026,150,72
RMCB 1598,ECW,SB,Charge Entry,5/18/2026,150,110
RMCB 1598,ECW,SB,Charge Entry,5/19/2026,150,105
RMCB 1598,ECW,SB,Charge Entry,5/20/2026,150,107
RMCB 1598,ECW,SB,Charge Entry,5/21/2026,150,100
RMCB 1598,ECW,SB,Charge Entry,5/22/2026,150,90
RMCB 1598,ECW,SB,Charge Entry,5/26/2026,150,110
RMCB 1598,ECW,SB,Charge Entry,5/27/2026,150,110
RMCB 1598,ECW,SB,Charge Entry,5/28/2026,150,100
RMCB 1598,ECW,SB,Charge Entry,5/29/2026,150,101
RMCB 1598,ECW,SB,Charge Entry,6/1/2026,150,110
RMCB 1598,ECW,SB,Charge Entry,6/2/2026,150,121
RMCB 1598,ECW,SB,Charge Entry,6/3/2026,150,110
RMCB 1598,ECW,SB,Charge Entry,6/4/2026,150,120
RMCB 1598,ECW,SB,Charge Entry,6/5/2026,150,120
RMCB 1598,ECW,SB,Charge Entry,6/8/2026,150,130
RMCB 1598,ECW,SB,Charge Entry,6/9/2026,150,130
RMCB 1598,ECW,SB,Charge Entry,6/10/2026,150,120
RMCB 1598,ECW,SB,Charge Entry,6/11/2026,150,130
RMCB 1598,ECW,SB,Charge Entry,6/12/2026,150,110
RMCB 1598,ECW,SB,Charge Entry,6/15/2026,150,140
RMCB 1598,ECW,SB,Charge Entry,6/16/2026,150,142
RMCB 1598,ECW,SB,Charge Entry,6/17/2026,150,130
RMCB 1598,ECW,SB,Charge Entry,6/18/2026,150,140
RMCB 1598,ECW,SB,Charge Entry,6/19/2026,150,143
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/10/2026,25,28
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/13/2026,25,10
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/14/2026,25,13
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/15/2026,25,12
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/16/2026,25,16
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/17/2026,25,13
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/20/2026,30,30
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/21/2026,30,16
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/22/2026,30,17
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/24/2026,30,16
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/25/2026,30,29
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/27/2026,30,21
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/28/2026,30,34
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,4/30/2026,30,27
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/1/2026,30,26
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/4/2026,35,23
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/5/2026,35,17
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/20/2026,35,60
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/21/2026,35,32
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/22/2026,35,48
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/26/2026,35,27
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/27/2026,35,30
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/28/2026,35,17
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,5/29/2026,35,42
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/1/2026,40,23
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/2/2026,40,26
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/3/2026,40,16
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/4/2026,40,31
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/5/2026,40,27
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/8/2026,40,28
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/9/2026,40,35
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/10/2026,40,25
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/11/2026,40,35
RMCB 1600,Cerner,Denial Management,SCMG Denials & Aging,6/12/2026,40,30
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/15/2026,25,20
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/16/2026,25,23
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/17/2026,25,40
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/20/2026,25,23
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/21/2026,25,36
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/23/2026,25,35
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/24/2026,25,39
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/27/2026,30,20
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/28/2026,30,35
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/29/2026,30,41
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,4/30/2026,30,31
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/1/2026,30,30
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/5/2026,35,24
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/6/2026,35,37
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/7/2026,35,29
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/8/2026,35,30
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/11/2026,35,29
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/12/2026,35,27
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/13/2026,35,36
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/14/2026,35,36
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/15/2026,35,35
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/18/2026,40,36
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/19/2026,40,45
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/20/2026,40,60
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/21/2026,40,40
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/22/2026,40,48
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/26/2026,40,50
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/28/2026,40,50
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,5/29/2026,40,45
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/1/2026,45,38
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/2/2026,45,35
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/3/2026,45,40
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/4/2026,45,35
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/5/2026,45,36
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/8/2026,50,30
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/9/2026,50,30
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/11/2026,50,33
RMCB 1608,Cerner,Denial Management,SCMG Denials & Aging,6/12/2026,50,41
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/16/2026,25,22
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/17/2026,25,15
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/20/2026,25,12
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/21/2026,25,18
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/22/2026,25,17
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/24/2026,30,15
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/25/2026,30,20
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/27/2026,30,26
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/28/2026,30,26
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/29/2026,30,27
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,4/30/2026,30,28
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/1/2026,30,31
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/2/2026,30,23
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/4/2026,35,17
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/5/2026,35,26
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/6/2026,35,24
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/7/2026,35,26
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/8/2026,35,18
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/12/2026,35,20
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/13/2026,35,18
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/14/2026,35,30
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/15/2026,35,19
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/19/2026,40,31
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/20/2026,40,45
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/21/2026,40,40
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/22/2026,40,27
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/26/2026,40,30
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/27/2026,40,32
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/28/2026,40,34
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,5/30/2026,40,21
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/1/2026,45,31
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/2/2026,45,36
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/3/2026,45,33
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/4/2026,45,30
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/5/2026,45,31
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/8/2026,50,28
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/9/2026,50,30
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/10/2026,50,30
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/11/2026,50,31
RMCB 1611,Cerner,Denial Management,SCMG Denials & Aging,6/12/2026,50,35
RMCB 1613,Cerner,Payment Posting,Correspondence,5/29/2026,150,34
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/1/2026,350,12
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/4/2026,350,4
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/5/2026,350,7
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/6/2026,350,226
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/7/2026,350,354
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/8/2026,350,115
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/11/2026,350,45
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/12/2026,350,54
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/13/2026,350,52
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/14/2026,350,35
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/15/2026,350,154
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/19/2026,350,120
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/20/2026,350,279
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/21/2026,350,147
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/22/2026,350,41
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/26/2026,350,209
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/27/2026,350,35
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,5/29/2026,350,1
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/3/2026,350,95
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/4/2026,350,73
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/5/2026,350,197
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/8/2026,350,200
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/9/2026,350,163
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/10/2026,350,372
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/11/2026,350,309
RMCB 1613,Cerner,Payment Posting,EOB/GW/ZP,6/12/2026,350,267
RMCB 1613,Cerner,Payment Posting,ERA Posting,5/1/2026,900,90
RMCB 1613,Cerner,Payment Posting,ERA Posting,5/26/2026,900,16
RMCB 1613,Cerner,Payment Posting,ERA Posting,5/29/2026,900,92
RMCB 1613,Cerner,Payment Posting,ERA Posting,6/4/2026,900,61
RMCB 1613,Cerner,Payment Posting,Extraction,5/21/2026,80,6
RMCB 1613,Cerner,Payment Posting,Extraction,5/22/2026,80,14
RMCB 1613,Cerner,Payment Posting,Extraction,5/26/2026,80,16
RMCB 1613,Cerner,Payment Posting,Extraction,5/27/2026,80,11
RMCB 1613,Cerner,Payment Posting,Extraction,5/29/2026,80,27
RMCB 1613,Cerner,Payment Posting,Extraction,6/3/2026,80,32
RMCB 1613,Cerner,Payment Posting,Extraction,6/5/2026,80,20
RMCB 1613,Cerner,Payment Posting,Extraction,6/8/2026,80,10
RMCB 1613,Cerner,Payment Posting,Extraction,6/9/2026,80,18
RMCB 1613,Cerner,Payment Posting,Extraction,6/10/2026,80,4
RMCB 1613,Cerner,Payment Posting,Extraction,6/11/2026,80,8
RMCB 1613,Cerner,Payment Posting,Extraction,6/12/2026,80,43
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,5/19/2026,180,9
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,5/22/2026,180,24
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,5/26/2026,180,14
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,5/27/2026,180,58
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,6/1/2026,180,130
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,6/2/2026,180,185
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,6/3/2026,180,33
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,6/9/2026,180,28
RMCB 1613,Cerner,Payment Posting,Instamed/Unapplied,6/12/2026,180,26
RMCB 1614,Iclaim,AR Calling,AR calling,5/5/2026,5,5
RMCB 1614,Iclaim,AR Calling,AR calling,5/6/2026,5,1
RMCB 1614,Iclaim,AR Calling,AR calling,5/7/2026,5,6
RMCB 1614,Iclaim,AR Calling,AR calling,5/8/2026,5,12
RMCB 1614,Iclaim,AR Calling,AR calling,5/11/2026,10,10
RMCB 1614,Iclaim,AR Calling,AR calling,5/12/2026,10,10
